DATASET,TRAINING_RELEASES,TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.1193058568329718,0.44,0.5492682926829269,0.04473435824752502,55.0,406.0,783.0,70.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.39090909090909093,0.344,0.5857628259041211,0.3039709907924203,43.0,67.0,1122.0,82.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.07836990595611286,0.6,0.4291000841042893,-0.03564488058330759,75.0,882.0,307.0,50.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.1509433962264151,0.448,0.5694264087468461,0.09734988210964708,56.0,315.0,874.0,69.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.09495548961424333,0.512,0.4994819175777965,-3.4944961685342445E-4,64.0,610.0,579.0,61.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.1728395061728395,0.448,0.6016148023549202,0.12999964635569541,56.0,268.0,921.0,69.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.09946524064171124,0.744,0.5179209419680404,0.009191693483681106,93.0,842.0,347.0,32.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.17184265010351968,0.664,0.688699747687132,0.14358516106770935,83.0,400.0,789.0,42.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.11428571428571428,0.416,0.5385298570227082,0.0353285932415133,52.0,403.0,786.0,73.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.3669724770642202,0.32,0.5701665264928512,0.2778828516982717,40.0,69.0,1120.0,85.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.07836990595611286,0.6,0.4291000841042893,-0.03564488058330759,75.0,882.0,307.0,50.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.1509433962264151,0.448,0.5694264087468461,0.09734988210964708,56.0,315.0,874.0,69.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.09495548961424333,0.512,0.4994819175777965,-3.4944961685342445E-4,64.0,610.0,579.0,61.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.1728395061728395,0.448,0.6016148023549202,0.12999964635569541,56.0,268.0,921.0,69.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.09946524064171124,0.744,0.5179209419680404,0.009191693483681106,93.0,842.0,347.0,32.0
OPENJPA,13,91.41400940930475,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.17184265010351968,0.664,0.688699747687132,0.14358516106770935,83.0,400.0,789.0,42.0
OPENJPA,13,91.41400940930475,IBK,NONE,NONE,SENSITIVE_LEARNING,0.1366742596810934,0.48,0.5806223717409588,0.07591716744859393,60.0,379.0,810.0,65.0
OPENJPA,13,91.41400940930475,IBK,NONE,NONE,NONE,0.44954128440366975,0.392,0.61680740117746,0.362286154746526,49.0,60.0,1129.0,76.0
OPENJPA,13,91.41400940930475,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.10051546391752578,0.624,0.5184760302775442,0.011095913382374631,78.0,698.0,491.0,47.0
OPENJPA,13,91.41400940930475,IBK,NONE,OVERSAMPLING,NONE,0.17783505154639176,0.552,0.6659781328847771,0.14613521128713086,69.0,319.0,870.0,56.0
OPENJPA,13,91.41400940930475,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.10413476263399694,0.544,0.5259949537426408,0.017989807250402192,68.0,585.0,604.0,57.0
OPENJPA,13,91.41400940930475,IBK,NONE,SMOTE,NONE,0.1935483870967742,0.48,0.6298873002523129,0.16227812746665615,60.0,250.0,939.0,65.0
OPENJPA,13,91.41400940930475,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.1041890440386681,0.776,0.5372851135407906,0.01919410062398577,97.0,834.0,355.0,28.0
OPENJPA,13,91.41400940930475,IBK,NONE,UNDERSAMPLING,NONE,0.17054263565891473,0.704,0.7141732548359966,0.14337267305411394,88.0,428.0,761.0,37.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.1391509433962264,0.45038167938931295,0.5692079337117505,0.06944728602363145,59.0,365.0,805.0,72.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.46987951807228917,0.29770992366412213,0.57502446662752,0.31064254211666487,39.0,44.0,1126.0,92.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.08574739281575898,0.5648854961832062,0.4452632609121159,-0.031448202959830876,74.0,789.0,381.0,57.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.17701863354037267,0.4351145038167939,0.5831115025771514,0.12663642178344475,57.0,265.0,905.0,74.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.10290237467018469,0.5954198473282443,0.5071116330658315,0.004551181480449279,78.0,680.0,490.0,53.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.21923076923076923,0.4351145038167939,0.613551249429112,0.1820228748601246,57.0,203.0,967.0,74.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.10223642172523961,0.732824427480916,0.5061558034840478,0.003293044294674208,96.0,843.0,327.0,35.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.18465227817745802,0.5877862595419847,0.6576042278332355,0.15090426606857127,77.0,340.0,830.0,54.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.1391509433962264,0.45038167938931295,0.5692079337117505,0.06944728602363145,59.0,365.0,805.0,72.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.46987951807228917,0.29770992366412213,0.57502446662752,0.31064254211666487,39.0,44.0,1126.0,92.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.08574739281575898,0.5648854961832062,0.4452632609121159,-0.031448202959830876,74.0,789.0,381.0,57.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.17701863354037267,0.4351145038167939,0.5831115025771514,0.12663642178344475,57.0,265.0,905.0,74.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.10290237467018469,0.5954198473282443,0.5071116330658315,0.004551181480449279,78.0,680.0,490.0,53.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.21923076923076923,0.4351145038167939,0.613551249429112,0.1820228748601246,57.0,203.0,967.0,74.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.10223642172523961,0.732824427480916,0.5061558034840478,0.003293044294674208,96.0,843.0,327.0,35.0
OPENJPA,14,92.16501053899428,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.18465227817745802,0.5877862595419847,0.6576042278332355,0.15090426606857127,77.0,340.0,830.0,54.0
OPENJPA,14,92.16501053899428,IBK,NONE,NONE,SENSITIVE_LEARNING,0.15098468271334792,0.5267175572519084,0.5975468128139884,0.09268288146993277,69.0,388.0,782.0,62.0
OPENJPA,14,92.16501053899428,IBK,NONE,NONE,NONE,0.47959183673469385,0.35877862595419846,0.6286357408494813,0.35488314178356206,47.0,51.0,1119.0,84.0
OPENJPA,14,92.16501053899428,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.09714285714285714,0.648854961832061,0.48682064330919295,-0.00748455846662887,85.0,790.0,380.0,46.0
OPENJPA,14,92.16501053899428,IBK,NONE,OVERSAMPLING,NONE,0.2,0.5190839694656488,0.6374111045866772,0.1677630511122018,68.0,272.0,898.0,63.0
OPENJPA,14,92.16501053899428,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.10498687664041995,0.6106870229007634,0.5138905199973902,0.008851019956368477,80.0,682.0,488.0,51.0
OPENJPA,14,92.16501053899428,IBK,NONE,SMOTE,NONE,0.22348484848484848,0.45038167938931295,0.6232922293990997,0.1896669192560829,59.0,205.0,965.0,72.0
OPENJPA,14,92.16501053899428,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.10676532769556026,0.7709923664122137,0.5243850720949957,0.012962521405501554,101.0,845.0,325.0,30.0
OPENJPA,14,92.16501053899428,IBK,NONE,UNDERSAMPLING,NONE,0.19212962962962962,0.6335877862595419,0.6796470281203105,0.16597042689966893,83.0,349.0,821.0,48.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.13714285714285715,0.3380281690140845,0.5389537916560517,0.047423182862079784,48.0,302.0,859.0,94.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.5434782608695652,0.176056338028169,0.5203837148645534,0.22460543337645536,25.0,21.0,1140.0,117.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.09483793517406963,0.5563380281690141,0.4534489451783916,-0.029692809325890614,79.0,754.0,407.0,63.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.19298245614035087,0.3873239436619718,0.5616606616442843,0.13122553587090716,55.0,230.0,931.0,87.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.08615819209039548,0.4295774647887324,0.43614962817386665,-0.046450106897244076,61.0,647.0,514.0,81.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.1598173515981735,0.24647887323943662,0.4966760078125948,0.07108016668830731,35.0,184.0,977.0,107.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.11304347826086956,0.7323943661971831,0.5147759944681006,0.00868057720849592,104.0,816.0,345.0,38.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.20671834625322996,0.5633802816901409,0.649391612378838,0.17013388472830393,80.0,307.0,854.0,62.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.13714285714285715,0.3380281690140845,0.5389537916560517,0.047423182862079784,48.0,302.0,859.0,94.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.5434782608695652,0.176056338028169,0.5203837148645534,0.22460543337645536,25.0,21.0,1140.0,117.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.09483793517406963,0.5563380281690141,0.4534489451783916,-0.029692809325890614,79.0,754.0,407.0,63.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.19298245614035087,0.3873239436619718,0.5616606616442843,0.13122553587090716,55.0,230.0,931.0,87.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.08615819209039548,0.4295774647887324,0.43614962817386665,-0.046450106897244076,61.0,647.0,514.0,81.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.1598173515981735,0.24647887323943662,0.4966760078125948,0.07108016668830731,35.0,184.0,977.0,107.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.11304347826086956,0.7323943661971831,0.5147759944681006,0.00868057720849592,104.0,816.0,345.0,38.0
OPENJPA,15,92.72392226937681,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.20671834625322996,0.5633802816901409,0.649391612378838,0.17013388472830393,80.0,307.0,854.0,62.0
OPENJPA,15,92.72392226937681,IBK,NONE,NONE,SENSITIVE_LEARNING,0.13370473537604458,0.3380281690140845,0.5350778226638037,0.04199351180999426,48.0,311.0,850.0,94.0
OPENJPA,15,92.72392226937681,IBK,NONE,NONE,NONE,0.5306122448979592,0.18309859154929578,0.5185185185185185,0.22914831224436752,26.0,23.0,1138.0,116.0
OPENJPA,15,92.72392226937681,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.09408926417370325,0.5492957746478874,0.4512198080819109,-0.03123783110323884,78.0,751.0,410.0,64.0
OPENJPA,15,92.72392226937681,IBK,NONE,OVERSAMPLING,NONE,0.19217081850533807,0.38028169014084506,0.5587976610741104,0.1292416704676842,54.0,227.0,934.0,88.0
OPENJPA,15,92.72392226937681,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.08744710860366714,0.43661971830985913,0.43967075493443003,-0.04383926338048505,62.0,647.0,514.0,80.0
OPENJPA,15,92.72392226937681,IBK,NONE,SMOTE,NONE,0.16363636363636364,0.2535211267605634,0.5018469993085126,0.07657756728884715,36.0,184.0,977.0,106.0
OPENJPA,15,92.72392226937681,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.11326860841423948,0.7394366197183099,0.5157131419004986,0.009172841943311125,105.0,822.0,339.0,37.0
OPENJPA,15,92.72392226937681,IBK,NONE,UNDERSAMPLING,NONE,0.20558375634517767,0.5704225352112676,0.6532827455690213,0.16911844940938964,81.0,313.0,848.0,61.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.13823529411764707,0.4563106796116505,0.606275140138604,0.10358706883826205,47.0,293.0,909.0,56.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.4444444444444444,0.23300970873786409,0.6078501849668029,0.2658739374796788,24.0,30.0,1172.0,79.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.06946107784431138,0.5631067961165048,0.4583420835823789,-0.019608774998099043,58.0,777.0,425.0,45.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.14385964912280702,0.39805825242718446,0.5830169781755327,0.10790161517324562,41.0,244.0,958.0,62.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.07300275482093664,0.5145631067961165,0.47733147020338274,-0.012041330531626973,53.0,673.0,529.0,50.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.12653061224489795,0.30097087378640774,0.5608250004038576,0.07540813040354755,31.0,214.0,988.0,72.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.08288482238966631,0.7475728155339806,0.5193770899633298,0.008305449434215106,77.0,852.0,350.0,26.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.1445221445221445,0.6019417475728155,0.6626698221410917,0.12122082371931356,62.0,367.0,835.0,41.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.13823529411764707,0.4563106796116505,0.606275140138604,0.10358706883826205,47.0,293.0,909.0,56.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.4444444444444444,0.23300970873786409,0.6078501849668029,0.2658739374796788,24.0,30.0,1172.0,79.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.06946107784431138,0.5631067961165048,0.4583420835823789,-0.019608774998099043,58.0,777.0,425.0,45.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.14385964912280702,0.39805825242718446,0.5830169781755327,0.10790161517324562,41.0,244.0,958.0,62.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.07300275482093664,0.5145631067961165,0.47733147020338274,-0.012041330531626973,53.0,673.0,529.0,50.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.12653061224489795,0.30097087378640774,0.5608250004038576,0.07540813040354755,31.0,214.0,988.0,72.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.08288482238966631,0.7475728155339806,0.5193770899633298,0.008305449434215106,77.0,852.0,350.0,26.0
OPENJPA,16,93.20772393691772,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.1445221445221445,0.6019417475728155,0.6626698221410917,0.12122082371931356,62.0,367.0,835.0,41.0
OPENJPA,16,93.20772393691772,IBK,NONE,NONE,SENSITIVE_LEARNING,0.12727272727272726,0.4077669902912621,0.5840831623669289,0.08376836959473732,42.0,288.0,914.0,61.0
OPENJPA,16,93.20772393691772,IBK,NONE,NONE,NONE,0.3384615384615385,0.21359223300970873,0.5742492286318919,0.21389361185329145,22.0,43.0,1159.0,81.0
OPENJPA,16,93.20772393691772,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.06998813760379596,0.5728155339805825,0.4602846388704909,-0.018539465647128,59.0,784.0,418.0,44.0
OPENJPA,16,93.20772393691772,IBK,NONE,OVERSAMPLING,NONE,0.14381270903010032,0.4174757281553398,0.5881217388494904,0.1093612315773107,43.0,256.0,946.0,60.0
OPENJPA,16,93.20772393691772,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.075,0.5242718446601942,0.48509765277934835,-0.007972388313645435,54.0,666.0,536.0,49.0
OPENJPA,16,93.20772393691772,IBK,NONE,SMOTE,NONE,0.13389121338912133,0.3106796116504854,0.5698310259599696,0.08634619065367817,32.0,207.0,995.0,71.0
OPENJPA,16,93.20772393691772,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.08289611752360965,0.7669902912621359,0.5199344135179232,0.008353627887848821,79.0,874.0,328.0,24.0
OPENJPA,16,93.20772393691772,IBK,NONE,UNDERSAMPLING,NONE,0.14038876889848811,0.6310679611650486,0.6697292538326091,0.11546330209622371,65.0,398.0,804.0,38.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.1712538226299694,0.3783783783783784,0.5720759653343923,0.09437890353920873,56.0,271.0,886.0,92.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.6511627906976745,0.1891891891891892,0.5808971244364503,0.25515903047009436,28.0,15.0,1142.0,120.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.10485651214128035,0.6418918918918919,0.47047057861664604,-0.01826615153699013,95.0,811.0,346.0,53.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.22267206477732793,0.3716216216216216,0.5870757317386531,0.15923121960923503,55.0,192.0,965.0,93.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.10817610062893082,0.581081081081081,0.48414468920086895,-0.010911337844558638,86.0,709.0,448.0,62.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.21363636363636362,0.31756756756756754,0.5575842696629213,0.13863461167855104,47.0,173.0,984.0,101.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.11941848390446522,0.777027027027027,0.5220485178350347,0.012965238017972015,115.0,848.0,309.0,33.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.22318840579710145,0.5202702702702703,0.6555747623163354,0.18263448161183915,77.0,268.0,889.0,71.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.1712538226299694,0.3783783783783784,0.5720759653343923,0.09437890353920873,56.0,271.0,886.0,92.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.6511627906976745,0.1891891891891892,0.5808971244364503,0.25515903047009436,28.0,15.0,1142.0,120.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.10485651214128035,0.6418918918918919,0.47047057861664604,-0.01826615153699013,95.0,811.0,346.0,53.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.22267206477732793,0.3716216216216216,0.5870757317386531,0.15923121960923503,55.0,192.0,965.0,93.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.10817610062893082,0.581081081081081,0.48414468920086895,-0.010911337844558638,86.0,709.0,448.0,62.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.21363636363636362,0.31756756756756754,0.5575842696629213,0.13863461167855104,47.0,173.0,984.0,101.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.11941848390446522,0.777027027027027,0.5220485178350347,0.012965238017972015,115.0,848.0,309.0,33.0
OPENJPA,17,93.6397309679306,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.22318840579710145,0.5202702702702703,0.6555747623163354,0.18263448161183915,77.0,268.0,889.0,71.0
OPENJPA,17,93.6397309679306,IBK,NONE,NONE,SENSITIVE_LEARNING,0.17177914110429449,0.3783783783783784,0.5725081174519376,0.09512827683431863,56.0,270.0,887.0,92.0
OPENJPA,17,93.6397309679306,IBK,NONE,NONE,NONE,0.6086956521739131,0.1891891891891892,0.5809730430516947,0.248227956953338,28.0,18.0,1139.0,120.0
OPENJPA,17,93.6397309679306,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.10891089108910891,0.668918918918919,0.4844162442477049,-0.009613436114420962,99.0,810.0,347.0,49.0
OPENJPA,17,93.6397309679306,IBK,NONE,OVERSAMPLING,NONE,0.2350597609561753,0.39864864864864863,0.607527038706814,0.17852638558778156,59.0,192.0,965.0,89.0
OPENJPA,17,93.6397309679306,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.10957178841309824,0.5878378378378378,0.4883873718143381,-0.007999710344910767,87.0,707.0,450.0,61.0
OPENJPA,17,93.6397309679306,IBK,NONE,SMOTE,NONE,0.2191780821917808,0.32432432432432434,0.5633745240486814,0.14598984330288228,48.0,171.0,986.0,100.0
OPENJPA,17,93.6397309679306,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.12344398340248963,0.8040540540540541,0.5368584877011844,0.021655218319185873,119.0,845.0,312.0,29.0
OPENJPA,17,93.6397309679306,IBK,NONE,UNDERSAMPLING,NONE,0.2303370786516854,0.5540540540540541,0.6779590740264898,0.19669626174992397,82.0,274.0,883.0,66.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.1780821917808219,0.4140127388535032,0.5915329283182066,0.1156917489642433,65.0,300.0,999.0,92.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.6049382716049383,0.31210191082802546,0.5717528917393585,0.3651703239549787,49.0,32.0,1267.0,108.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.09090909090909091,0.4968152866242038,0.44817669642988484,-0.03498429364430483,78.0,780.0,519.0,79.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.21328671328671328,0.3885350318471338,0.5517742702617888,0.1581905029502671,61.0,225.0,1074.0,96.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.08333333333333333,0.42038216560509556,0.4307453553198688,-0.04986161319475822,66.0,726.0,573.0,91.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.1828793774319066,0.29936305732484075,0.505516247186714,0.10757997724512808,47.0,210.0,1089.0,110.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.11736641221374046,0.7834394904458599,0.5356766351382494,0.02041801364942529,123.0,925.0,374.0,34.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.2168421052631579,0.6560509554140127,0.7029880898094075,0.1955613312893463,103.0,372.0,927.0,54.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.1780821917808219,0.4140127388535032,0.5915329283182066,0.1156917489642433,65.0,300.0,999.0,92.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.6049382716049383,0.31210191082802546,0.5717528917393585,0.3651703239549787,49.0,32.0,1267.0,108.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.09090909090909091,0.4968152866242038,0.44817669642988484,-0.03498429364430483,78.0,780.0,519.0,79.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.21328671328671328,0.3885350318471338,0.5517742702617888,0.1581905029502671,61.0,225.0,1074.0,96.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.08333333333333333,0.42038216560509556,0.4307453553198688,-0.04986161319475822,66.0,726.0,573.0,91.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.1828793774319066,0.29936305732484075,0.505516247186714,0.10757997724512808,47.0,210.0,1089.0,110.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.11736641221374046,0.7834394904458599,0.5356766351382494,0.02041801364942529,123.0,925.0,374.0,34.0
OPENJPA,18,93.37398743970147,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.2168421052631579,0.6560509554140127,0.7029880898094075,0.1955613312893463,103.0,372.0,927.0,54.0
OPENJPA,18,93.37398743970147,IBK,NONE,NONE,SENSITIVE_LEARNING,0.16257668711656442,0.3375796178343949,0.5637089775084214,0.08649256761704441,53.0,273.0,1026.0,104.0
