VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,NUMBER_OF_AUTHORS,IS_BUGGY,
0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,137,300,136,37.5,26,10,37.5,274,136,34.25,0,8,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,177,362,176,60.333333333333336,8,2,60.333333333333336,354,176,59.0,0,6,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,94,46,23.5,2,1,23.5,92,46,23.0,0,4,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,128,274,127,27.4,18,5,27.4,256,127,25.6,0,10,3,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,149,304,148,50.666666666666664,6,2,50.666666666666664,298,148,49.666666666666664,0,6,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,58,118,58,29.5,2,1,29.5,116,58,29.0,0,4,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,149,304,149,76.0,6,3,76.0,298,149,74.5,0,4,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,156,74,39.0,8,4,39.0,148,74,37.0,0,4,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,74,37,37.0,0,0,37.0,74,37,37.0,0,2,1,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,80,38,20.0,4,2,20.0,76,38,19.0,0,4,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,80,39,20.0,2,1,20.0,78,39,19.5,0,4,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,96,214,95,26.75,22,5,26.75,192,95,24.0,0,8,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,88,182,87,30.333333333333332,6,2,30.333333333333332,176,87,29.333333333333332,0,6,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,156,70,19.5,14,3,19.5,142,70,17.75,0,8,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,114,246,113,30.75,18,4,30.75,228,113,28.5,0,8,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,336,828,329,69.0,156,35,69.0,672,329,56.0,0,12,3,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,84,186,83,23.25,18,5,23.25,168,83,21.0,0,8,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,58,126,58,21.0,10,3,21.0,116,58,19.333333333333332,0,6,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,123,260,122,32.5,14,4,32.5,246,122,30.75,0,8,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,369,738,369,369.0,0,0,369.0,738,369,369.0,0,2,1,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,231,486,224,48.6,24,6,48.6,462,224,46.2,0,10,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,586,1290,585,161.25,118,48,161.25,1172,585,146.5,0,8,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,366,780,365,78.0,48,14,78.0,732,365,73.2,0,10,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,99,216,98,27.0,18,4,27.0,198,98,24.75,0,8,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,82,41,41.0,0,0,41.0,82,41,41.0,0,2,1,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,158,65,39.5,26,13,39.5,132,65,33.0,0,4,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,54,110,45,18.333333333333332,2,1,18.333333333333332,108,45,18.0,0,6,3,False
0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,102,47,25.5,8,4,25.5,94,47,23.5,0,4,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,406,185,50.75,40,16,50.75,374,185,46.75,0,8,3,False
0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,98,49,49.0,0,0,49.0,98,49,49.0,0,2,1,False
0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,100,50,50.0,0,0,50.0,100,50,50.0,0,2,1,False
0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,200,97,50.0,4,2,50.0,196,97,49.0,0,4,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,138,276,138,138.0,0,0,138.0,276,138,138.0,0,2,1,False
0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,86,43,43.0,0,0,43.0,86,43,43.0,0,2,1,False
0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,84,42,42.0,0,0,42.0,84,42,42.0,0,2,1,False
0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,112,56,56.0,0,0,56.0,112,56,56.0,0,2,1,False
0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,162,326,162,81.5,2,1,81.5,324,162,81.0,0,4,2,True
0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6367,24444,6127,6111.0,11710,5855,6111.0,12734,6095,3183.5,0,4,2,True
0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,310,153,77.5,4,2,77.5,306,153,76.5,0,4,2,False
0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,86,43,43.0,0,0,43.0,86,43,43.0,0,2,1,False
0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,41,84,41,21.0,2,1,21.0,82,41,20.5,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,105,310,104,51.666666666666664,100,48,51.666666666666664,210,104,35.0,0,6,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,105,296,103,29.6,86,39,29.6,210,103,21.0,0,10,3,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,92,252,91,31.5,68,31,31.5,184,91,23.0,0,8,3,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,302,100,50.333333333333336,100,48,50.333333333333336,202,100,33.666666666666664,0,6,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,90,45,45.0,0,0,45.0,90,45,45.0,0,2,1,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,289,580,289,145.0,2,1,145.0,578,289,144.5,0,4,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,70,31,17.5,6,3,17.5,64,31,16.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,222,111,111.0,0,0,111.0,222,111,111.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,72,35,18.0,2,1,18.0,70,35,17.5,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,81,162,81,81.0,0,0,81.0,162,81,81.0,0,2,1,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,54,27,27.0,0,0,27.0,54,27,27.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,56,28,28.0,0,0,28.0,56,28,28.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,29,60,29,15.0,2,1,15.0,58,29,14.5,0,4,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,566,1200,561,150.0,68,32,150.0,1132,561,141.5,0,8,3,True
