@relation STORM_TRAINING_14.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
30,120,30,30.0,0,0,30.0,120,30,30.0,1,4,4,False
37,148,37,37.0,0,0,37.0,148,37,37.0,1,4,4,False
33,132,33,33.0,0,0,33.0,132,33,33.0,1,4,4,False
32,128,32,32.0,0,0,32.0,128,32,32.0,1,4,4,False
289,1156,289,289.0,0,0,289.0,1156,289,289.0,1,4,4,False
66,264,66,66.0,0,0,66.0,264,66,66.0,1,4,4,False
439,1760,435,195.55555555555554,0,0,195.55555555555554,1760,435,195.55555555555554,2,9,6,False
734,2936,734,734.0,0,0,734.0,2936,734,734.0,1,4,4,True
147,588,147,147.0,0,0,147.0,588,147,147.0,1,4,4,False
47,188,47,47.0,0,0,47.0,188,47,47.0,1,4,4,False
171,684,171,171.0,0,0,171.0,684,171,171.0,1,4,4,False
92,368,92,92.0,0,0,92.0,368,92,92.0,1,4,4,False
60,302,44,27.454545454545453,14,2,27.454545454545453,288,44,26.181818181818183,1,11,10,False
34,136,34,34.0,0,0,34.0,136,34,34.0,1,4,4,False
361,1444,361,361.0,0,0,361.0,1444,361,361.0,1,4,4,False
60,240,60,60.0,0,0,60.0,240,60,60.0,1,4,4,False
28,112,28,28.0,0,0,28.0,112,28,28.0,1,4,4,False
50,200,50,50.0,0,0,50.0,200,50,50.0,1,4,4,False
35,140,35,35.0,0,0,35.0,140,35,35.0,1,4,4,False
117,468,117,117.0,0,0,117.0,468,117,117.0,1,4,4,False
238,963,241,137.57142857142858,11,7,137.57142857142858,958,241,136.85714285714286,0,7,3,False
59,236,59,59.0,0,0,59.0,236,59,59.0,0,4,3,False
72,299,78,49.833333333333336,11,6,49.833333333333336,300,78,50.0,0,6,3,False
200,800,200,200.0,0,0,200.0,800,200,200.0,0,4,3,False
46,196,46,21.77777777777778,16,4,21.77777777777778,192,46,21.333333333333332,0,9,4,False
217,881,223,146.83333333333334,13,7,146.83333333333334,880,223,146.66666666666666,0,6,3,False
42,168,42,42.0,0,0,42.0,168,42,42.0,0,4,3,False
265,1080,265,108.0,24,5,108.0,1068,265,106.8,0,10,4,True
52,211,52,42.2,3,3,42.2,208,52,41.6,0,5,3,False
40,160,40,40.0,0,0,40.0,160,40,40.0,0,4,3,False
81,332,81,36.888888888888886,8,4,36.888888888888886,324,81,36.0,0,9,4,False
78,315,78,39.375,1,1,39.375,316,78,39.5,0,8,4,False
35,163,35,20.375,13,7,20.375,160,35,20.0,0,8,4,False
48,192,48,48.0,0,0,48.0,192,48,48.0,0,4,3,False
43,174,43,34.8,2,2,34.8,172,43,34.4,0,5,3,False
44,178,44,35.6,2,2,35.6,176,44,35.2,0,5,3,False
43,174,43,34.8,2,2,34.8,172,43,34.4,0,5,3,False
42,170,42,34.0,2,2,34.0,168,42,33.6,0,5,3,False
57,229,57,45.8,1,1,45.8,228,57,45.6,0,5,3,False
32,128,32,32.0,0,0,32.0,128,32,32.0,0,4,3,False
59,236,59,59.0,0,0,59.0,236,59,59.0,0,4,3,False
60,240,60,60.0,0,0,60.0,240,60,60.0,0,4,3,False
60,240,60,60.0,0,0,60.0,240,60,60.0,0,4,3,False
60,240,60,60.0,0,0,60.0,240,60,60.0,0,4,3,False
45,180,45,45.0,0,0,45.0,180,45,45.0,0,4,3,False
48,192,48,48.0,0,0,48.0,192,48,48.0,1,4,4,False
117,477,117,95.4,0,0,95.4,477,117,95.4,1,5,5,True
214,856,214,214.0,0,0,214.0,856,214,214.0,1,4,4,False
94,376,94,94.0,0,0,94.0,376,94,94.0,1,4,4,False
68,272,68,68.0,0,0,68.0,272,68,68.0,1,4,4,False
356,1424,356,356.0,0,0,356.0,1424,356,356.0,1,4,4,False
37,148,37,37.0,0,0,37.0,148,37,37.0,1,4,4,False
63,441,63,63.0,0,0,63.0,441,63,63.0,0,7,7,False
24,168,24,24.0,0,0,24.0,168,24,24.0,0,7,7,False
37,148,37,37.0,0,0,37.0,148,37,37.0,1,4,4,False
267,1952,319,244.0,83,83,244.0,1973,319,246.625,0,8,7,False
54,216,54,54.0,0,0,54.0,216,54,54.0,1,4,4,False
53,212,53,53.0,0,0,53.0,212,53,53.0,1,4,4,False
44,176,44,44.0,0,0,44.0,176,44,44.0,1,4,4,False
35,140,35,35.0,0,0,35.0,140,35,35.0,1,4,4,False
569,2949,534,45.36923076923077,637,209,45.36923076923077,2906,534,44.707692307692305,1,65,14,True
33,186,24,14.307692307692308,9,1,14.307692307692308,177,24,13.615384615384615,1,13,9,False
66,264,66,37.714285714285715,0,0,37.714285714285715,264,66,37.714285714285715,2,7,6,False
27,108,27,27.0,0,0,27.0,108,27,27.0,1,4,4,False
552,2262,544,161.57142857142858,54,6,161.57142857142858,2208,544,157.71428571428572,1,14,8,True
67,268,67,67.0,0,0,67.0,268,67,67.0,1,4,4,False
27,246,27,22.363636363636363,3,2,22.363636363636363,243,27,22.09090909090909,0,11,5,False
177,708,177,177.0,0,0,177.0,708,177,177.0,1,4,4,False
59,236,59,59.0,0,0,59.0,236,59,59.0,1,4,4,False
68,272,68,68.0,0,0,68.0,272,68,68.0,1,4,4,False
156,624,156,156.0,0,0,156.0,624,156,156.0,1,4,4,False
277,1968,189,123.0,156,13,123.0,1812,189,113.25,1,16,10,False
252,1008,252,252.0,0,0,252.0,1008,252,252.0,1,4,4,False
43,172,43,43.0,0,0,43.0,172,43,43.0,1,4,4,False
43,172,43,43.0,0,0,43.0,172,43,43.0,1,4,4,False
38,152,38,38.0,0,0,38.0,152,38,38.0,1,4,4,False
135,643,118,30.61904761904762,18,2,30.61904761904762,625,118,29.761904761904763,1,21,9,True
41,164,41,41.0,0,0,41.0,164,41,41.0,1,4,4,False
62,248,62,62.0,0,0,62.0,248,62,62.0,1,4,4,False
128,512,128,128.0,0,0,128.0,512,128,128.0,1,4,4,False
47,188,47,47.0,0,0,47.0,188,47,47.0,1,4,4,False
121,484,121,121.0,0,0,121.0,484,121,121.0,1,4,4,False
210,840,210,210.0,0,0,210.0,840,210,210.0,1,4,4,False
505,2020,505,505.0,0,0,505.0,2020,505,505.0,1,4,4,False
76,304,76,76.0,0,0,76.0,304,76,76.0,1,4,4,True
43,344,43,43.0,0,0,43.0,344,43,43.0,0,8,6,False
44,308,44,38.5,0,0,38.5,308,44,38.5,0,8,4,False
66,264,66,66.0,0,0,66.0,264,66,66.0,1,4,4,True
142,706,119,29.416666666666668,24,5,29.416666666666668,688,119,28.666666666666668,1,24,10,False
125,500,125,125.0,0,0,125.0,500,125,125.0,1,4,4,False
132,528,132,132.0,0,0,132.0,528,132,132.0,1,4,4,False
64,315,65,35.0,77,37,35.0,276,65,30.666666666666668,3,9,6,False
2357,15584,1378,164.0421052631579,1404,252,164.0421052631579,14948,1378,157.34736842105264,7,95,20,True
131,524,131,131.0,0,0,131.0,524,131,131.0,1,4,4,False
188,803,187,114.71428571428571,53,32,114.71428571428571,772,187,110.28571428571429,1,7,5,False
51,204,51,51.0,0,0,51.0,204,51,51.0,1,4,4,False
26,112,26,9.333333333333334,8,1,9.333333333333334,104,26,8.666666666666666,1,12,10,False
79,476,59,36.61538461538461,80,9,36.61538461538461,398,59,30.615384615384617,1,13,10,True
375,1500,375,375.0,0,0,375.0,1500,375,375.0,1,4,4,False
53,212,53,53.0,0,0,53.0,212,53,53.0,1,4,4,False
84,336,84,84.0,0,0,84.0,336,84,84.0,1,4,4,False
700,2809,700,216.07692307692307,9,1,216.07692307692307,2800,700,215.3846153846154,3,13,8,True
217,872,218,218.0,0,0,218.0,872,218,218.0,1,4,4,False
175,700,175,175.0,0,0,175.0,700,175,175.0,1,4,4,False
75,300,75,75.0,0,0,75.0,300,75,75.0,1,4,4,True
76,307,76,43.857142857142854,3,1,43.857142857142854,304,76,43.42857142857143,1,7,6,True
49,196,49,49.0,0,0,49.0,196,49,49.0,1,4,4,False
51,204,51,51.0,0,0,51.0,204,51,51.0,1,4,4,False
74,296,74,74.0,0,0,74.0,296,74,74.0,1,4,4,True
71,284,71,71.0,0,0,71.0,284,71,71.0,1,4,4,True
132,540,132,77.14285714285714,12,4,77.14285714285714,528,132,75.42857142857143,1,7,6,True
31,128,31,16.0,4,1,16.0,124,31,15.5,1,8,7,False
49,196,49,28.0,0,0,28.0,196,49,28.0,1,7,6,False
26,104,26,26.0,0,0,26.0,104,26,26.0,1,4,4,False
82,328,82,46.857142857142854,0,0,46.857142857142854,328,82,46.857142857142854,1,7,6,False
38,152,38,38.0,0,0,38.0,152,38,38.0,1,4,4,False
121,496,121,70.85714285714286,12,4,70.85714285714286,484,121,69.14285714285714,1,7,6,False
65,260,65,65.0,0,0,65.0,260,65,65.0,1,4,4,True
91,367,91,52.42857142857143,3,1,52.42857142857143,364,91,52.0,1,7,6,True
77,308,77,77.0,0,0,77.0,308,77,77.0,1,4,4,False
125,503,125,71.85714285714286,3,1,71.85714285714286,500,125,71.42857142857143,1,7,6,True
48,192,48,48.0,0,0,48.0,192,48,48.0,1,4,4,False
42,168,42,42.0,0,0,42.0,168,42,42.0,1,4,4,False
289,1156,289,289.0,0,0,289.0,1156,289,289.0,1,4,4,False
121,656,135,93.71428571428571,51,44,93.71428571428571,633,135,90.42857142857143,0,7,4,True
43,216,43,36.0,1,1,36.0,215,43,35.833333333333336,0,6,4,False
41,205,41,41.0,0,0,41.0,205,41,41.0,0,5,4,False
422,2551,430,82.29032258064517,458,72,82.29032258064517,2347,430,75.70967741935483,0,31,11,True
391,1955,391,325.8333333333333,0,0,325.8333333333333,1955,391,325.8333333333333,1,6,4,False
41,205,41,41.0,0,0,41.0,205,41,41.0,1,5,4,False
69,345,69,69.0,0,0,69.0,345,69,69.0,1,5,4,False
41,207,41,25.875,3,1,25.875,204,41,25.5,3,8,5,False
37,186,37,31.0,1,1,31.0,185,37,30.833333333333332,1,6,4,False
40,200,40,40.0,0,0,40.0,200,40,40.0,1,5,4,False
97,485,97,97.0,0,0,97.0,485,97,97.0,1,5,4,False
71,355,71,44.375,0,0,44.375,355,71,44.375,1,8,4,False
46,231,46,33.0,1,1,33.0,230,46,32.857142857142854,1,7,4,False
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
302,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
198,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
175,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
196,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
130,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
108,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
432,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
174,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
246,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
121,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
110,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
142,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
114,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
164,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
156,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
119,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
116,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
229,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
123,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
201,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
180,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
156,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
145,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
145,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
113,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
260,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
610,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
216,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
208,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
221,101,39,33.666666666666664,12,5,33.666666666666664,89,34,29.666666666666668,0,3,3,True
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
171,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
511,45,22,15.0,9,4,15.0,36,18,12.0,0,3,3,True
122,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
132,2,1,1.0,1,1,1.0,1,1,0.5,0,2,1,True
115,224,180,112.0,10,9,112.0,214,179,107.0,0,2,1,True
201,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
116,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
225,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
94,188,94,94.0,0,0,94.0,188,94,94.0,0,2,2,False
136,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
205,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
156,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
131,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
194,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
201,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
202,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
73,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
73,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
61,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
91,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
143,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
158,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
113,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
109,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
158,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
149,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
263,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
179,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
139,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
167,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
123,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
202,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
135,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
242,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
249,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
171,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
271,38,19,19.0,42,21,19.0,4,2,2.0,0,2,2,False
55,4,2,2.0,4,2,2.0,0,0,0.0,0,2,2,False
80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
384,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
196,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
312,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
120,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
315,123,123,123.0,59,59,123.0,64,64,64.0,0,1,1,True
112,27,27,27.0,56,56,27.0,29,29,29.0,0,1,1,False
119,17,17,17.0,24,24,17.0,7,7,7.0,0,1,1,False
146,19,19,19.0,16,16,19.0,3,3,3.0,0,1,1,False
86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,5,5,5.0,0,0,5.0,5,5,5.0,0,1,1,False
