VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,IS_BUGGY
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,123,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,266,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,130,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,108,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,354,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,308,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,343,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,212,24,12,15.0,30,15,15.0,6,3,1.5,0,2,False
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,274,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,461,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1272,106,24,5.8,58,10,5.8,48,15,2.4,0,10,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1406,944,442,37.0,148,41,37.0,808,401,101.0,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,103,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,34,68,34,0.0,0,0,0.0,68,34,17.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,285,76,26,7.5,30,15,7.5,58,26,7.25,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,129,258,129,0.0,0,0,0.0,258,129,64.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,867,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,380,760,380,0.0,0,0,0.0,760,380,190.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,387,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,637,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,547,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,566,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,314,10,5,5.0,10,5,5.0,0,0,0.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,907,190,66,13.5,54,18,13.5,136,57,17.0,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,275,216,85,22.0,88,32,22.0,128,53,16.0,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,175,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,373,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,224,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,118,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,83,20,10,10.0,20,10,10.0,0,0,0.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,238,476,238,0.0,0,0,0.0,476,238,119.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,43,86,43,0.0,0,0,0.0,86,43,21.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,185,370,185,0.0,0,0,0.0,370,185,92.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,189,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,364,24,12,0.0,0,0,0.0,24,12,6.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,910,226,108,26.0,104,47,26.0,122,61,15.25,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,889,138,60,19.0,114,55,19.0,24,7,2.0,0,6,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,43,4,2,0.0,0,0,0.0,4,2,1.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,325,76,32,16.0,64,31,16.0,12,5,1.5,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,93,32,16,17.0,34,17,17.0,2,1,0.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,191,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,89,14,7,8.0,16,8,8.0,2,1,0.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,272,24,8,5.5,22,10,5.5,10,3,1.25,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,152,4,2,2.0,4,2,2.0,0,0,0.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,148,12,6,5.0,10,5,5.0,2,1,0.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,421,36,15,9.5,38,16,9.5,2,1,0.25,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1190,348,85,10.75,86,23,10.75,262,82,16.375,0,8,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,528,66,33,35.0,70,35,35.0,4,2,1.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,205,4,2,2.0,4,2,2.0,0,0,0.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,190,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,212,14,4,1.0,4,2,1.0,10,4,1.25,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,404,88,26,18.5,74,19,18.5,14,7,1.75,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,572,60,30,31.0,62,31,31.0,2,1,0.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,132,14,7,1.0,2,1,1.0,12,6,3.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,168,8,4,3.0,6,3,3.0,2,1,0.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,109,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java,107,214,107,0.0,0,0,0.0,214,107,53.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,237,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,511,184,92,5.0,10,5,5.0,174,87,43.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1328,482,98,5.166666666666667,62,15,5.166666666666667,420,83,17.5,0,12,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,482,26,13,5.0,10,5,5.0,16,8,4.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java,226,452,226,0.0,0,0,0.0,452,226,113.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,166,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,92,2,1,1.0,2,1,1.0,0,0,0.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,476,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,93,2,1,1.0,2,1,1.0,0,0,0.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,244,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,204,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,252,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,119,20,10,0.0,0,0,0.0,20,10,5.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,733,238,119,4.0,8,4,4.0,230,115,57.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,630,132,56,0.5,2,1,0.5,130,55,16.25,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,97,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,380,76,38,1.0,2,1,1.0,74,37,18.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,214,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,38,76,38,0.0,0,0,0.0,76,38,19.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,193,42,21,0.0,0,0,0.0,42,21,10.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,22,44,22,0.0,0,0,0.0,44,22,11.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,156,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,142,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,100,200,100,0.0,0,0,0.0,200,100,50.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,152,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,361,396,134,49.0,294,82,49.0,106,52,8.833333333333334,0,6,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,2,1,1.0,2,1,1.0,0,0,0.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,91,4,2,1.0,2,1,1.0,2,1,0.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,335,8,2,2.0,8,2,2.0,0,0,0.0,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,370,16,7,5.0,20,10,5.0,8,3,1.0,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,82,2,1,3.0,6,3,3.0,4,2,1.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,4,2,2.0,4,2,2.0,0,0,0.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4088,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,88,176,88,0.0,0,0,0.0,176,88,44.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,878,292,86,32.0,256,107,32.0,120,32,7.5,0,8,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,37,74,37,0.0,0,0,0.0,74,37,18.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,48,96,48,0.0,0,0,0.0,96,48,24.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,556,314,58,16.857142857142858,236,43,16.857142857142858,118,30,4.214285714285714,0,14,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,360,68,29,0.5,2,1,0.5,66,28,8.25,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,284,30,7,1.5,12,3,1.5,26,7,1.625,0,8,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,135,8,4,5.0,10,5,5.0,2,1,0.5,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,78,8,4,0.0,0,0,0.0,8,4,2.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,409,112,48,4.5,18,8,4.5,94,47,11.75,0,4,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,88,16,8,12.0,24,12,12.0,8,4,2.0,0,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,182,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
